Запрос;Страница;Позиция;Базовая частотность;Очень точная частотность;Эффективность ключевого слова;Количество слов в запросе;Количество объявлений;Документов найдено;Средняя цена клика;Является топонимом;Является вопросом;Число колдунщиков;Новый запрос;Изменение позиции;Смена URL;Дата выдачи;
"достопримечательности гвардейска калининградской области фото";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gvardejsk-kaliningradskaya-oblast-dostoprimechatelnosti.html";1;6;1;16;5;0;9000000;0;0;0;1;0;2;0;"07.01.2020"
"гвардейск достопримечательности";"http://citysee.ru/russia/szfo/kaliningradskaya-oblast/gvardejsk-kaliningradskaya-oblast-dostoprimechatelnosti.html";1;87;23;26;2;1;637000;5.96;0;0;1;0;1;0;"06.01.2020"
"достопримечательности апатиты мурманская область";"http://citysee.ru/russia/szfo/murmanskaya-oblast/apatityi-dostoprimechatelnosti-goroda.html";1;19;7;36;4;0;4000000;0.34;0;0;1;0;2;0;"07.01.2020"
"апатиты достопримечательности города";"http://citysee.ru/russia/szfo/murmanskaya-oblast/apatityi-dostoprimechatelnosti-goroda.html";1;41;8;19;3;1;4000000;0.68;0;0;1;0;0;0;"06.01.2020"
"достопримечательности города апатиты";"http://citysee.ru/russia/szfo/murmanskaya-oblast/apatityi-dostoprimechatelnosti-goroda.html";1;41;5;12;3;0;4000000;0.68;0;0;1;0;0;0;"07.01.2020"
"мурманск достопримечательности зимой";"http://citysee.ru/russia/szfo/murmanskaya-oblast/murmansk-dostoprimechatelnosti-i-interesnyie-mesta.html";1;100;27;26;3;0;579000;5.26;1;0;1;0;0;0;"09.01.2020"
"г валдай достопримечательности";"http://citysee.ru/russia/szfo/novgorodskaya-oblast/valday-dostoprimechatelnosti-chto-posmotret-za-1-den.html";1;13;5;38;3;2;6000000;0.52;0;0;1;0;0;0;"06.01.2020"
"город валдай достопримечательности";"http://citysee.ru/russia/szfo/novgorodskaya-oblast/valday-dostoprimechatelnosti-chto-posmotret-za-1-den.html";1;55;14;25;3;1;4000000;0.4;0;0;1;0;0;0;"07.01.2020"
"город валдай новгородской области достопримечательности";"http://citysee.ru/russia/szfo/novgorodskaya-oblast/valday-dostoprimechatelnosti-chto-posmotret-za-1-den.html";1;6;3;49;5;2;6000000;0.34;0;0;1;0;0;0;"07.01.2020"
"город остров псковской области достопримечательности";"http://citysee.ru/russia/szfo/pskovskaya-oblast/ostrov-pskovskaya-oblast-dostoprimechatelnosti.html";1;50;24;47;5;0;8000;0.04;0;0;1;0;1;0;"06.01.2020"
"памятники города клинцы";"http://citysee.ru/russia/tsfo/bryanskaya-oblast/klintsy-dostoprimechatelnosti-goroda.html";1;74;9;12;3;1;4000000;0.84;0;0;1;0;0;0;"10.01.2020"
"калуга за 1 день";"http://citysee.ru/russia/tsfo/kaluzhskaya-oblast/kaluga-dostoprimechatelnosti-chto-posmotret-za-1-den.html";1;788;6;0;4;0;16000000;3.44;1;0;0;0;0;0;"08.01.2020"
"калуга что посмотреть за один день";"http://citysee.ru/russia/tsfo/kaluzhskaya-oblast/kaluga-dostoprimechatelnosti-chto-posmotret-za-1-den.html";1;1012;49;4;6;4;26000000;2.72;1;1;0;0;0;0;"08.01.2020"
"киров калужская область достопримечательности";"http://citysee.ru/russia/tsfo/kaluzhskaya-oblast/kirov-kaluzhskaya-oblast-dostoprimechatelnosti-goroda.html";1;75;10;13;4;1;5000000;0.1;1;0;1;0;1;0;"07.01.2020"
"древние памятники ельца";"http://citysee.ru/russia/tsfo/lipetskaya-oblast/elets-dostoprimechatelnosti-goroda.html";1;7;1;14;3;1;2000000;0;1;0;1;0;0;0;"07.01.2020"
"борисов достопримечательности фото";"http://citysee.ru/europe/vostochnaya/belarusian/borisov-dostoprimechatelnosti-goroda.html";2;15;4;26;3;0;3000000;0.04;0;0;1;0;0;0;"05.01.2020"
"борисов достопримечательности";"http://citysee.ru/europe/vostochnaya/belarusian/borisov-dostoprimechatelnosti-goroda.html";2;248;49;19;2;1;2000000;1.32;0;0;1;0;1;0;"05.01.2020"
"достопримечательности борисов";"http://citysee.ru/europe/vostochnaya/belarusian/borisov-dostoprimechatelnosti-goroda.html";2;248;6;2;2;1;3000000;1.32;0;0;1;0;1;0;"07.01.2020"
"борисов минская область фото";"http://citysee.ru/europe/vostochnaya/belarusian/borisov-dostoprimechatelnosti-goroda.html";2;18;1;5;4;0;9000000;0.1;0;0;1;0;8;0;"05.01.2020"
"история бреста для детей";"http://citysee.ru/europe/vostochnaya/belarusian/brest-dostoprimechatelnosti-goroda.html";2;5;3;59;4;4;6000000;0;0;0;1;0;-1;0;"08.01.2020"
"борисов беларусь достопримечательности";"http://citysee.ru/europe/vostochnaya/belarusian/borisov-dostoprimechatelnosti-goroda.html";2;44;12;27;3;1;3000000;1.14;0;0;1;0;0;0;"05.01.2020"
"архитектурные памятники гомеля";"http://citysee.ru/europe/vostochnaya/belarusian/gomel-dostoprimechatelnosti-goroda.html";2;2;1;49;3;3;514000;0.24;0;0;2;0;6;0;"05.01.2020"
"достопримечательности города борисова";"http://citysee.ru/europe/vostochnaya/belarusian/borisov-dostoprimechatelnosti-goroda.html";2;47;4;8;3;1;1000000;0.56;0;0;2;0;0;0;"07.01.2020"
"гомель история города кратко";"http://citysee.ru/europe/vostochnaya/belarusian/gomel-dostoprimechatelnosti-goroda.html";2;7;6;85;4;0;11000000;0;0;0;0;0;1;0;"06.01.2020"
"сообщение о бресте";"http://citysee.ru/europe/vostochnaya/belarusian/brest-dostoprimechatelnosti-goroda.html";2;54;3;5;3;0;3000000;0.04;0;0;1;0;1;0;"12.01.2020"
"дьер венгрия";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;665;201;30;2;4;302000;9.18;0;0;1;0;0;0;"07.01.2020"
"площадь гомеля";"http://citysee.ru/europe/vostochnaya/belarusian/gomel-dostoprimechatelnosti-goroda.html";2;2031;74;3;2;0;2000000;4.28;0;0;2;0;0;0;"10.01.2020"
"дьер достопримечательности фото";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;8;1;12;3;0;716000;0.04;0;0;1;0;1;0;"07.01.2020"
"город дьер венгрия";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;59;15;25;3;3;4000000;2.16;0;0;1;0;0;0;"07.01.2020"
"мишкольц венгрия достопримечательности";"http://citysee.ru/europe/vostochnaya/vengriya/mishkolcz-vengriya-dostoprimechatelnosti.html";2;21;13;61;3;3;10000;0.52;0;0;1;0;1;0;"09.01.2020"
"дьер";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;3921;215;5;1;3;59000;9.06;0;0;1;0;0;0;"07.01.2020"
"сегед венгрия";"http://citysee.ru/europe/vostochnaya/vengriya/seged-vengriya-dostoprimechatelnosti.html";2;377;92;24;2;4;517000;12.72;0;0;1;0;0;0;"10.01.2020"
"дьер город в венгрии";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;11;4;36;4;4;4000000;1.1;0;0;1;0;1;0;"07.01.2020"
"коста брава на карте испании достопримечательности";"http://citysee.ru/europe/yuzhnaya/ispaniya/kosta-brava-ispaniya-dostoprimechatelnosti.html";2;2;1;49;6;4;5000000;1.3;0;0;1;0;1;0;"08.01.2020"
"дьер фото";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;50;11;21;2;0;7000000;0.44;0;0;1;0;0;0;"07.01.2020"
"достопримечательности виченцы россия";"http://citysee.ru/europe/yuzhnaya/italiya/vichencza-italiya-dostoprimechatelnosti.html";2;1;1;98;3;0;2000000;0;0;0;1;0;1;0;"07.01.2020"
"дьёр венгрия фото";"http://citysee.ru/europe/vostochnaya/vengriya/dyor-vengriya-dostoprimechatelnosti.html";2;18;3;16;3;3;7000000;0.44;0;0;1;0;1;0;"07.01.2020"
"город фара";"http://citysee.ru/europe/yuzhnaya/portugaliya/faru-portugaliya-dostoprimechatelnosti.html";2;3687;1;0;2;3;5000000;4.44;0;0;3;0;0;0;"07.01.2020"
"мишкольц фото";"http://citysee.ru/europe/vostochnaya/vengriya/mishkolcz-vengriya-dostoprimechatelnosti.html";2;61;5;8;2;0;10000000;0.58;0;0;1;0;1;0;"09.01.2020"
"тулон франция фото";"http://citysee.ru/europe/zapadnaya/francziya/tulon-francziya-dostoprimechatelnosti.html";2;12;3;24;3;1;8000000;0.4;0;0;1;1;0;0;"11.01.2020"
"szeged венгрия";"http://citysee.ru/europe/vostochnaya/vengriya/seged-vengriya-dostoprimechatelnosti.html";2;27;15;55;2;2;297000;1.12;0;0;1;0;1;0;"05.01.2020"
"версаль франция достопримечательности";"http://citysee.ru/europe/zapadnaya/francziya/versal-francziya-dostoprimechatelnosti.html";2;32;10;31;3;4;3000000;0.1;0;0;1;0;1;0;"05.01.2020"
"сегеда а п";"http://citysee.ru/europe/vostochnaya/vengriya/seged-vengriya-dostoprimechatelnosti.html";2;2;1;49;3;0;16000000;0.04;0;0;1;0;1;0;"10.01.2020"
"церковь святого ринальда дортмунд";"http://citysee.ru/europe/zapadnaya/germaniya/dortmund-germaniya-dostoprimechatelnosti.html";2;7;7;99;4;2;2000000;0;0;0;1;0;14;0;"12.01.2020"
"сегедин";"http://citysee.ru/europe/vostochnaya/vengriya/seged-vengriya-dostoprimechatelnosti.html";2;303;14;4;1;0;9000;7.94;0;0;1;1;0;0;"10.01.2020"
"достопримечательности дрездена на немецком языке";"http://citysee.ru/europe/zapadnaya/germaniya/drezden-germaniya-dostoprimechatelnosti.html";2;49;5;10;5;0;2000000;5.24;0;0;0;0;2;0;"07.01.2020"
"венгрия сегед";"http://citysee.ru/europe/vostochnaya/vengriya/seged-vengriya-dostoprimechatelnosti.html";2;377;15;3;2;2;665000;12.72;0;0;1;0;0;0;"05.01.2020"
"франкфурт на майне достопримечательности на немецком";"http://citysee.ru/europe/zapadnaya/germaniya/frankfurt-na-majne-dostoprimechatelnosti.html";2;19;1;5;6;4;3000000;0.42;0;0;1;0;0;0;"12.01.2020"
"город брага в португалии достопримечательности";"http://citysee.ru/europe/yuzhnaya/portugaliya/braga-portugaliya-dostoprimechatelnosti.html";2;9;5;55;5;2;5000000;0.1;0;0;1;0;2;0;"07.01.2020"
"мариенплац мюнхен достопримечательности";"http://citysee.ru/europe/zapadnaya/germaniya/myunhen-dostoprimechatelnosti-goroda.html";2;22;3;13;3;0;737000;3.14;0;0;1;0;9;0;"08.01.2020"
"брага город достопримечательности";"http://citysee.ru/europe/yuzhnaya/portugaliya/braga-portugaliya-dostoprimechatelnosti.html";2;17;3;17;3;0;8000000;0.1;0;0;1;0;5;0;"05.01.2020"
"сухум достопримечательности и развлечения";"http://citysee.ru/respubliki/respublika-abhaziya/suhum-dostoprimechatelnosti-i-razvlecheniya.html";2;48;35;72;4;3;8000;2.24;0;0;0;0;0;0;"11.01.2020"
"город фаро";"http://citysee.ru/europe/yuzhnaya/portugaliya/faru-portugaliya-dostoprimechatelnosti.html";2;65;13;19;2;3;5000000;5.06;0;0;1;0;1;0;"07.01.2020"
"китай город памятник";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/kitaj-gorod-moskva-dostoprimechatelnosti.html";2;876;27;3;3;1;5000000;7.64;0;0;2;0;1;0;"08.01.2020"
"фару город в португалии";"http://citysee.ru/europe/yuzhnaya/portugaliya/faru-portugaliya-dostoprimechatelnosti.html";2;33;4;12;4;3;5000000;1.12;0;0;1;0;0;0;"12.01.2020"
"московский кремль достопримечательности";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";2;754;259;34;3;1;5000000;3.06;0;0;2;0;-1;0;"09.01.2020"
"синтра португалия достопримечательности";"http://citysee.ru/europe/yuzhnaya/portugaliya/sintra-portugaliya-dostoprimechatelnosti.html";2;472;225;47;3;4;8000;5.02;0;0;1;0;0;0;"10.01.2020"
"все театры в спб список";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/teatryi-sankt-peterburga-spisok.html";2;2;1;49;5;3;4000000;0;1;0;1;0;2;0;"06.01.2020"
"португалия синтра";"http://citysee.ru/europe/yuzhnaya/portugaliya/sintra-portugaliya-dostoprimechatelnosti.html";2;2537;89;3;2;6;422000;9.2;0;0;1;0;2;0;"10.01.2020"
"сколько театров в санкт петербурге на 2018";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/teatryi-sankt-peterburga-spisok.html";2;1;1;98;7;3;23000;0;1;1;1;0;1;0;"11.01.2020"
"достопримечательности франкфурта на немецком языке";"http://citysee.ru/europe/zapadnaya/germaniya/frankfurt-na-majne-dostoprimechatelnosti.html";2;9;1;10;5;1;5000000;0;0;0;1;0;3;0;"07.01.2020"
"сколько театров в спб";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/teatryi-sankt-peterburga-spisok.html";2;169;27;15;4;3;828000;4.92;1;1;1;0;0;0;"11.01.2020"
"пассау";"http://citysee.ru/europe/zapadnaya/germaniya/passau-germaniya-dostoprimechatelnosti.html";2;2056;280;13;1;2;3000000;10.84;0;0;1;0;1;0;"10.01.2020"
"достопримечательности дзержинска";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;664;94;14;2;1;969000;4.98;1;0;1;0;0;0;"07.01.2020"
"сухуми достопримечательности и развлечения";"http://citysee.ru/respubliki/respublika-abhaziya/suhum-dostoprimechatelnosti-i-razvlecheniya.html";2;6;2;33;4;2;2000000;1.42;0;0;1;0;0;0;"11.01.2020"
"достопримечательности города дзержинска";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;89;3;3;3;0;5000000;0.52;1;0;1;0;1;0;"07.01.2020"
"китай город москва достопримечательности фото";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/kitaj-gorod-moskva-dostoprimechatelnosti.html";2;69;8;11;5;5;11000000;0.96;1;0;2;0;0;0;"08.01.2020"
"нижний новгород город бор";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;794;19;2;4;4;6000000;6.92;1;0;1;0;0;0;"09.01.2020"
"памятник китай город";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/kitaj-gorod-moskva-dostoprimechatelnosti.html";2;876;7;0;3;1;7000000;7.64;0;0;2;0;0;0;"09.01.2020"
"достопримечательности города бор";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;130;16;12;3;3;5000000;1.66;1;0;1;0;1;0;"07.01.2020"
"московский кремль путеводитель";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";2;44;1;2;3;5;5000000;1.42;0;0;1;0;0;0;"09.01.2020"
"нижний новгород что посмотреть за 1 день";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/nizhniy-novgorod-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";2;529;33;6;7;7;7000;9.24;1;1;1;0;0;0;"09.01.2020"
"достопримечательности кремля фото с названиями";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";2;5;1;19;5;1;7000;0.04;0;0;1;0;1;0;"07.01.2020"
"саров достопримечательности";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";2;288;81;28;2;1;780000;1.2;1;0;1;0;0;0;"10.01.2020"
"дзержинск достопримечательности";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;664;68;10;2;0;970000;4.98;1;0;1;0;1;0;"06.01.2020"
"древние памятники березников";"http://citysee.ru/russia/pfo/permskiy-kray/berezniki-permskij-kraj-dostoprimechatelnosti.html";2;1;1;98;3;1;1000000;0;0;0;1;0;0;0;"07.01.2020"
"что посмотреть в дзержинске нижегородской";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;23;3;12;5;1;4000000;0.02;1;1;0;0;1;0;"12.01.2020"
"березники достопримечательности";"http://citysee.ru/russia/pfo/permskiy-kray/berezniki-permskij-kraj-dostoprimechatelnosti.html";2;222;19;8;2;0;774000;1.14;1;0;1;0;0;0;"05.01.2020"
"город бор нижегородской области достопримечательности";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;21;12;57;5;2;7000000;0.08;1;0;1;0;1;0;"07.01.2020"
"площадь фронтовиков березники история";"http://citysee.ru/russia/pfo/permskiy-kray/berezniki-permskij-kraj-dostoprimechatelnosti.html";2;6;5;83;4;0;2000000;0;1;0;1;0;0;0;"09.01.2020"
"город бор нижний новгород";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-bor-nizhegorodskaya-oblast-dostoprimechatelnosti.html";2;794;10;1;4;3;8000000;6.92;1;0;1;0;0;0;"07.01.2020"
